Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
15,,Class 2,400 Meter Dash,Event 22,1:15.61,Girls,11,2017-01-14,Jaaa Puma Development Meet,Sabrina Davis,79,Papine High,,,Papine High School
15,,Class 2,400 Meter Dash,Event 22,1:17.80,Girls,10,2017-01-14,Jaaa Puma Development Meet,Britney Ellis,80,St. Hildas High School,,,St. Hildas
15,,Class 2,400 Meter Dash,Event 22,1:18.44,Girls,7,2017-01-14,Jaaa Puma Development Meet,Dewree Senior,81,St. Hildas High School,,,St. Hildas
15,,Class 2,400 Meter Dash,Event 22,1:19.02,Girls,8,2017-01-14,Jaaa Puma Development Meet,Shahine Broderick,82,May Day High,,,May Day High
16,,Class 2,400 Meter Dash,Event 22,1:21.93,Girls,9,2017-01-14,Jaaa Puma Development Meet,Dana Watson,83,Bellefield High,,,Bellefield
15,,Class 2,400 Meter Dash,Event 22,1:22.59,Girls,8,2017-01-14,Jaaa Puma Development Meet,Felicia Wright,84,Newell High,,,Newell High School
15,,Class 2,400 Meter Dash,Event 22,1:26.06,Girls,7,2017-01-14,Jaaa Puma Development Meet,Kwacian Hutchinson,85,Albert Town High,,,Albert Town
15,,Class 2,400 Meter Dash,Event 22,NT,Girls,6,2017-01-14,Jaaa Puma Development Meet,Jada Beckford,--,The Queens School,,,The Queens
15,,Class 2,400 Meter Dash,Event 23,51.9hA,Boys,12,2017-01-14,Jaaa Puma Development Meet,Kobe Simpson,1,Manchester High,,,Manchester High
15,,Class 2,400 Meter Dash,Event 23,52.6hA,Boys,6,2017-01-14,Jaaa Puma Development Meet,Bovel Mcphenerson,2,Holmwood Technical High,,,Holmwood Tec
15,,Class 2,400 Meter Dash,Event 23,53.3hA,Boys,9,2017-01-14,Jaaa Puma Development Meet,Jamar Fries,3,Holmwood Technical High,,,Holmwood Tec
14,,Class 2,400 Meter Dash,Event 23,53.94A,Boys,14,2017-01-14,Jaaa Puma Development Meet,Zidane Brown,4,Glenmuir High,,,Glenmuir
18,,Class 2,400 Meter Dash,Event 23,54.2hA,Boys,13,2017-01-14,Jaaa Puma Development Meet,Antonio Watson,5,Petersfield High,,,Petersfield
14,,Class 2,400 Meter Dash,Event 23,54.4hB,Boys,5,2017-01-14,Jaaa Puma Development Meet,Shemar Willis,6,Papine High,,,Papine High School
15,,Class 2,400 Meter Dash,Event 23,54.6hB,Boys,1,2017-01-14,Jaaa Puma Development Meet,Khalil Reid,7,Rusea's High,,,Ruseas High
14,,Class 2,400 Meter Dash,Event 23,54.6hB,Boys,6,2017-01-14,Jaaa Puma Development Meet,C-Jay Whyte,8,Rhodes Hall High,,,Rhodes Hall
15,,Class 2,400 Meter Dash,Event 23,54.8hB,Boys,3,2017-01-14,Jaaa Puma Development Meet,Jovanni Parkins,9,Rusea's High,,,Ruseas High
14,,Class 2,400 Meter Dash,Event 23,55.1hB,Boys,10,2017-01-14,Jaaa Puma Development Meet,Sajar Blair,10,Kingston College,,,Kingston College
15,,Class 2,400 Meter Dash,Event 23,55.1hB,Boys,2,2017-01-14,Jaaa Puma Development Meet,Jevaughn Whyte,11,Rusea's High,,,Ruseas High
15,,Class 2,400 Meter Dash,Event 23,55.2hB,Boys,4,2017-01-14,Jaaa Puma Development Meet,Akeen Smith,12,Kingston College,,,Kingston College
,,Class 2,400 Meter Dash,Event 23,55.3hB,Boys,7,2017-01-14,Jaaa Puma Development Meet,Romario Taylor,13,Petersfield High,,,Petersfield
15,,Class 2,400 Meter Dash,Event 23,55.4hB,Boys,12,2017-01-14,Jaaa Puma Development Meet,Kishane Thompson,14,Garvey Maceo High,,,Garvey Maceo
14,,Class 2,400 Meter Dash,Event 23,55.7hB,Boys,6,2017-01-14,Jaaa Puma Development Meet,Shanthamoi Brown,15,Kingston College,,,Kingston College
15,,Class 2,400 Meter Dash,Event 23,55.8hB,Boys,11,2017-01-14,Jaaa Puma Development Meet,Trevoy Williams,16,Irwin High,,,Irwin High School
15,,Class 2,400 Meter Dash,Event 23,56.1h,Boys,9,2017-01-14,Jaaa Puma Development Meet,Oshane Peart,17,Kingston College,,,Kingston College
14,,Class 2,400 Meter Dash,Event 23,56.3h,Boys,11,2017-01-14,Jaaa Puma Development Meet,Tuseef Graham,18,Kingston College,,,Kingston College
15,,Class 2,400 Meter Dash,Event 23,56.3h,Boys,11,2017-01-14,Jaaa Puma Development Meet,Nicoloy Pennington,19,Mona High,,,Mona High School
14,,Class 2,400 Meter Dash,Event 23,56.5h,Boys,11,2017-01-14,Jaaa Puma Development Meet,Alden Pringle,20,Bellefield High,,,Bellefield
15,,Class 2,400 Meter Dash,Event 23,56.6h,Boys,10,2017-01-14,Jaaa Puma Development Meet,Stephen Mcbean,21,Pembrook Hall High,,,Pembroke Hall
,,Class 2,400 Meter Dash,Event 23,56.6h,Boys,2,2017-01-14,Jaaa Puma Development Meet,Gavayne Smith,22,St. Elizabeth Technical High,,,St. Elizabet
14,,Class 2,400 Meter Dash,Event 23,56.6h,Boys,4,2017-01-14,Jaaa Puma Development Meet,Reneto Smith,22,Rusea's High,,,Ruseas High
15,,Class 2,400 Meter Dash,Event 23,56.6h,Boys,9,2017-01-14,Jaaa Puma Development Meet,Fabian Lewis,24,edwin allen boys,,,edwin allen boys
14,,Class 2,400 Meter Dash,Event 23,56.8h,Boys,5,2017-01-14,Jaaa Puma Development Meet,Davion Williams,25,Kingston College,,,Kingston College
15,,Class 2,400 Meter Dash,Event 23,56.9h,Boys,10,2017-01-14,Jaaa Puma Development Meet,Desmond Russell,26,Garvey Maceo High,,,Garvey Maceo
14,,Class 2,400 Meter Dash,Event 23,56.9h,Boys,1,2017-01-14,Jaaa Puma Development Meet,Roshawn Evans,27,B. B. Coke High,,,B B Coke
14,,Class 2,400 Meter Dash,Event 23,57.0h,Boys,2,2017-01-14,Jaaa Puma Development Meet,Denver Crosdale,28,Mavis Bank High,,,Mavis Bank High
14,,Class 2,400 Meter Dash,Event 23,57.0h,Boys,8,2017-01-14,Jaaa Puma Development Meet,Rudon Bowen,29,Kingston College,,,Kingston College
15,,Class 2,400 Meter Dash,Event 23,57.0h,Boys,12,2017-01-14,Jaaa Puma Development Meet,Obed Matherson,30,Papine High,,,Papine High School
13,,Class 2,400 Meter Dash,Event 23,57.1h,Boys,3,2017-01-14,Jaaa Puma Development Meet,Nogomo Johnson,31,Glenmuir High,,,Glenmuir
15,,Class 2,400 Meter Dash,Event 23,57.2h,Boys,4,2017-01-14,Jaaa Puma Development Meet,Markeno Porter,32,Lewisville High,,,Lewisville High
14,,Class 2,400 Meter Dash,Event 23,57.4h,Boys,2,2017-01-14,Jaaa Puma Development Meet,Ricardo Campbell,33,Knox College,,,Knox College
15,,Class 2,400 Meter Dash,Event 23,57.5h,Boys,8,2017-01-14,Jaaa Puma Development Meet,Dervin Walker,34,Holmwood Technical High,,,Holmwood Tec
16,,Class 2,400 Meter Dash,Event 23,57.6h,Boys,1,2017-01-14,Jaaa Puma Development Meet,Derron Walcott,35,Albert Town High,,,Albert Town
14,,Class 2,400 Meter Dash,Event 23,57.6h,Boys,7,2017-01-14,Jaaa Puma Development Meet,Daniel Binns,36,Herbert Morrison,,,Herbert Morr
16,,Class 2,400 Meter Dash,Event 23,57.6h,Boys,6,2017-01-14,Jaaa Puma Development Meet,Johnnoy Farquharson,37,Lewisville High,,,Lewisville High
14,,Class 2,400 Meter Dash,Event 23,57.7h,Boys,3,2017-01-14,Jaaa Puma Development Meet,Ronaldo Reid,38,Knox College,,,Knox College
15,,Class 2,400 Meter Dash,Event 23,57.7h,Boys,7,2017-01-14,Jaaa Puma Development Meet,Shaquille Lowe,39,Kingston College,,,Kingston College
15,,Class 2,400 Meter Dash,Event 23,57.8h,Boys,4,2017-01-14,Jaaa Puma Development Meet,Ackeem Simms,40,Tacius Golding High,,,Tacius Golding
15,,Class 2,400 Meter Dash,Event 23,57.9h,Boys,8,2017-01-14,Jaaa Puma Development Meet,Devoy Campbell,41,Waterford High School,,,Waterford
15,,Class 2,400 Meter Dash,Event 23,58.0h,Boys,9,2017-01-14,Jaaa Puma Development Meet,Delroy Simms,42,lacovia high,,,lacovia high
15,,Class 2,400 Meter Dash,Event 23,58.1h,Boys,10,2017-01-14,Jaaa Puma Development Meet,Ramone Gay,43,Mona High,,,Mona High School
15,,Class 2,400 Meter Dash,Event 23,58.2h,Boys,7,2017-01-14,Jaaa Puma Development Meet,Keanu Thomas,44,Greater Portmore,,,Grt Portmore
15,,Class 2,400 Meter Dash,Event 23,58.16,Boys,14,2017-01-14,Jaaa Puma Development Meet,Duieth Harmer,45,Albert Town High,,,Albert Town
14,,Class 2,400 Meter Dash,Event 23,58.3h,Boys,4,2017-01-14,Jaaa Puma Development Meet,Dimeetri Irving,46,Rhodes Hall High,,,Rhodes Hall
,,Class 2,400 Meter Dash,Event 23,58.4h,Boys,8,2017-01-14,Jaaa Puma Development Meet,Rajay Brammer,47,Petersfield High,,,Petersfield
15,,Class 2,400 Meter Dash,Event 23,58.4h,Boys,10,2017-01-14,Jaaa Puma Development Meet,Jameel Young,48,Christiana High,,,Christiana High
14,,Class 2,400 Meter Dash,Event 23,58.5h,Boys,11,2017-01-14,Jaaa Puma Development Meet,Jahvianey Chin,49,Christiana High,,,Christiana High
15,,Class 2,400 Meter Dash,Event 23,58.5h,Boys,13,2017-01-14,Jaaa Puma Development Meet,Ishmar Salmon,50,Roger Clarke High,,,Roger Clarke
15,,Class 2,400 Meter Dash,Event 23,58.6h,Boys,5,2017-01-14,Jaaa Puma Development Meet,Brandon Facey,51,Lewisville High,,,Lewisville High
16,,Class 2,400 Meter Dash,Event 23,58.6h,Boys,11,2017-01-14,Jaaa Puma Development Meet,Stephen James,52,Knockalva Technical,,,Knockalva
,,Class 2,400 Meter Dash,Event 23,58.8h,Boys,8,2017-01-14,Jaaa Puma Development Meet,Jordon Smith,53,Belair High,,,Belair High School
15,,Class 2,400 Meter Dash,Event 23,58.8h,Boys,13,2017-01-14,Jaaa Puma Development Meet,Alex Gilbert,54,Bellefield High,,,Bellefield
14,,Class 2,400 Meter Dash,Event 23,58.8h,Boys,9,2017-01-14,Jaaa Puma Development Meet,Rolando Weir,55,Dinthill Technical High,,,Dinthill Tec
15,,Class 2,400 Meter Dash,Event 23,58.9h,Boys,10,2017-01-14,Jaaa Puma Development Meet,Taneil Hylton,56,Irwin High,,,Irwin High School
15,,Class 2,400 Meter Dash,Event 23,58.9h,Boys,5,2017-01-14,Jaaa Puma Development Meet,Deshawn Johnson,57,Mona High,,,Mona High School
15,,Class 2,400 Meter Dash,Event 23,58.9h,Boys,6,2017-01-14,Jaaa Puma Development Meet,Eyon Greene,58,Mona High,,,Mona High School
15,,Class 2,400 Meter Dash,Event 23,59.0h,Boys,7,2017-01-14,Jaaa Puma Development Meet,Omaine Hamilton,59,Holmwood Technical High,,,Holmwood Tec
14,,Class 2,400 Meter Dash,Event 23,59.0h,Boys,3,2017-01-14,Jaaa Puma Development Meet,Jahmone Perry,60,Frome Technical High,,,Frome Tech
14,,Class 2,400 Meter Dash,Event 23,59.2h,Boys,1,2017-01-14,Jaaa Puma Development Meet,Kimani Malcolm,61,Pembrook Hall High,,,Pembroke Hall
14,,Class 2,400 Meter Dash,Event 23,59.2h,Boys,8,2017-01-14,Jaaa Puma Development Meet,Vaswaine Silvera,62,Greater Portmore,,,Grt Portmore
15,,Class 2,400 Meter Dash,Event 23,59.3h,Boys,11,2017-01-14,Jaaa Puma Development Meet,Suejay Henry,63,Bellefield High,,,Bellefield
14,,Class 2,400 Meter Dash,Event 23,59.5h,Boys,9,2017-01-14,Jaaa Puma Development Meet,Donoy Hylton,64,edwin allen boys,,,edwin allen boys
15,,Class 2,400 Meter Dash,Event 23,59.6h,Boys,12,2017-01-14,Jaaa Puma Development Meet,Kevaughn Samuels,65,Maggotty High School,,,Maggotty
15,,Class 2,400 Meter Dash,Event 23,59.8h,Boys,4,2017-01-14,Jaaa Puma Development Meet,Howard Davis Jr.,66,Mona High,,,Mona High School
15,,Class 2,400 Meter Dash,Event 23,59.9h,Boys,9,2017-01-14,Jaaa Puma Development Meet,Cecil Coley,67,Aberdeen High School,,,Aberdeen Hig
14,,Class 2,400 Meter Dash,Event 23,59.9h,Boys,2,2017-01-14,Jaaa Puma Development Meet,Tirick Rose,68,Albert Town High,,,Albert Town
14,,Class 2,400 Meter Dash,Event 23,1:00.0h,Boys,13,2017-01-14,Jaaa Puma Development Meet,Calvin Marks,69,Cedric Titus,,,Cedric Titus
14,,Class 2,400 Meter Dash,Event 23,1:00.0h,Boys,8,2017-01-14,Jaaa Puma Development Meet,Dwight Walker,70,Dinthill Technical High,,,Dinthill Tec
15,,Class 2,400 Meter Dash,Event 23,1:00.1h,Boys,3,2017-01-14,Jaaa Puma Development Meet,Karieb Reid,71,Mavis Bank High,,,Mavis Bank High
15,,Class 2,400 Meter Dash,Event 23,1:00.6h,Boys,1,2017-01-14,Jaaa Puma Development Meet,Leroy Gillings,72,Knox College,,,Knox College
15,,Class 2,400 Meter Dash,Event 23,1:00.6h,Boys,5,2017-01-14,Jaaa Puma Development Meet,Oblique Seville,73,Holmwood Technical High,,,Holmwood Tec
14,,Class 2,400 Meter Dash,Event 23,1:00.7h,Boys,3,2017-01-14,Jaaa Puma Development Meet,Adrian Robinson,74,Pembrook Hall High,,,Pembroke Hall
14,,Class 2,400 Meter Dash,Event 23,1:01.0h,Boys,7,2017-01-14,Jaaa Puma Development Meet,Raheim Simpson,75,Waterford High School,,,Waterford
14,,Class 2,400 Meter Dash,Event 23,1:01.2h,Boys,7,2017-01-14,Jaaa Puma Development Meet,Shelton Fuller,76,Dinthill Technical High,,,Dinthill Tec
15,,Class 2,400 Meter Dash,Event 23,1:01.5h,Boys,1,2017-01-14,Jaaa Puma Development Meet,Llanzo Isaacs,77,Cedric Titus,,,Cedric Titus
15,,Class 2,400 Meter Dash,Event 23,1:01.52,Boys,14,2017-01-14,Jaaa Puma Development Meet,Colvin Whitely,78,May Day High,,,May Day High
14,,Class 2,400 Meter Dash,Event 23,1:01.9h,Boys,1,2017-01-14,Jaaa Puma Development Meet,Alvin Johnson,79,Irwin High,,,Irwin High School
15,,Class 2,400 Meter Dash,Event 23,1:02.0h,Boys,13,2017-01-14,Jaaa Puma Development Meet,Romario Richards,80,Mona High,,,Mona High School
15,,Class 2,400 Meter Dash,Event 23,1:02.3h,Boys,12,2017-01-14,Jaaa Puma Development Meet,Shevaun Davis,81,Greater Portmore,,,Grt Portmore
14,,Class 2,400 Meter Dash,Event 23,1:02.4h,Boys,4,2017-01-14,Jaaa Puma Development Meet,Kyle Hibbert,82,Papine High,,,Papine High School
15,,Class 2,400 Meter Dash,Event 23,1:02.6h,Boys,3,2017-01-14,Jaaa Puma Development Meet,Amon Grant,83,Albert Town High,,,Albert Town
15,,Class 2,400 Meter Dash,Event 23,1:02.7h,Boys,6,2017-01-14,Jaaa Puma Development Meet,John-Michael Salmon,84,Papine High,,,Papine High School
15,,Class 2,400 Meter Dash,Event 23,1:02.8h,Boys,1,2017-01-14,Jaaa Puma Development Meet,Andre Clarke,85,Mavis Bank High,,,Mavis Bank High
15,,Class 2,400 Meter Dash,Event 23,1:02.8h,Boys,2,2017-01-14,Jaaa Puma Development Meet,Barrington Stewart,85,Irwin High,,,Irwin High School
15,,Class 2,400 Meter Dash,Event 23,1:03.0h,Boys,13,2017-01-14,Jaaa Puma Development Meet,Zoa Boyd,87,Waterford High School,,,Waterford
14,,Class 2,400 Meter Dash,Event 23,1:03.04,Boys,14,2017-01-14,Jaaa Puma Development Meet,Andrea Perry,88,Albert Town High,,,Albert Town
15,,Class 2,400 Meter Dash,Event 23,1:03.2h,Boys,12,2017-01-14,Jaaa Puma Development Meet,Shemore Howell,89,Bellefield High,,,Bellefield
14,,Class 2,400 Meter Dash,Event 23,1:03.7h,Boys,6,2017-01-14,Jaaa Puma Development Meet,Ky-Jon James,90,Rusea's High,,,Ruseas High
14,,Class 2,400 Meter Dash,Event 23,1:04.22,Boys,14,2017-01-14,Jaaa Puma Development Meet,Joseph Smith,91,Mona High,,,Mona High School
14,,Class 2,400 Meter Dash,Event 23,1:04.65,Boys,14,2017-01-14,Jaaa Puma Development Meet,Jordane Stewart,92,Pembrook Hall High,,,Pembroke Hall
15,,Class 2,400 Meter Dash,Event 23,1:05.3h,Boys,13,2017-01-14,Jaaa Puma Development Meet,Ackeem Orr,93,Pembrook Hall High,,,Pembroke Hall
15,,Class 2,400 Meter Dash,Event 23,1:06.2h,Boys,4,2017-01-14,Jaaa Puma Development Meet,Tahj Brown,94,Holmwood Technical High,,,Holmwood Tec
14,,Class 2,400 Meter Dash,Event 23,1:06.8h,Boys,6,2017-01-14,Jaaa Puma Development Meet,Brinton Cameron,95,Tacius Golding High,,,Tacius Golding
14,,Class 2,400 Meter Dash,Event 23,1:07.3h,Boys,7,2017-01-14,Jaaa Puma Development Meet,Jordane Reid,96,Glenmuir High,,,Glenmuir
15,,Class 2,400 Meter Dash,Event 23,1:07.5h,Boys,12,2017-01-14,Jaaa Puma Development Meet,Javaughn Hines,97,Albert Town High,,,Albert Town
14,,Class 2,400 Meter Dash,Event 23,1:08.4h,Boys,2,2017-01-14,Jaaa Puma Development Meet,Stefan Scarlett,98,Cedric Titus,,,Cedric Titus
15,,Class 2,400 Meter Dash,Event 23,1:08.4h,Boys,11,2017-01-14,Jaaa Puma Development Meet,Shadio Bent,99,May Day High,,,May Day High
15,,Class 2,400 Meter Dash,Event 23,1:08.8h,Boys,13,2017-01-14,Jaaa Puma Development Meet,Lawrence Jevaunie,100,Albert Town High,,,Albert Town
15,,Class 2,400 Meter Dash,Event 23,1:10.6h,Boys,12,2017-01-14,Jaaa Puma Development Meet,Llamar-Daiyne Marshall,101,Mona High,,,Mona High School
14,,Class 2,400 Meter Dash,Event 23,1:11.1h,Boys,3,2017-01-14,Jaaa Puma Development Meet,Daniel Ricketts,102,Cedric Titus,,,Cedric Titus
15,,Class 2,400 Meter Dash,Event 23,1:12.8h,Boys,5,2017-01-14,Jaaa Puma Development Meet,Kaveon Ennis,103,Rhodes Hall High,,,Rhodes Hall
14,,Class 2,400 Meter Dash,Event 23,1:14.3h,Boys,2,2017-01-14,Jaaa Puma Development Meet,Kamala Smith,104,Pembrook Hall High,,,Pembroke Hall
14,,Class 2,400 Meter Dash,Event 23,1:15.3h,Boys,5,2017-01-14,Jaaa Puma Development Meet,Keniel Lawrence,105,Tacius Golding High,,,Tacius Golding
14,,Class 2,400 Meter Dash,Event 23,NT,Boys,10,2017-01-14,Jaaa Puma Development Meet,Rusean Hendricks,--,Knockalva Technical,,,Knockalva
15,,Class 2,400 Meter Dash,Event 23,NT,Boys,10,2017-01-14,Jaaa Puma Development Meet,Triston Mcnally,--,May Day High,,,May Day High
16,,Class 2,400 Meter Dash,Event 23,NT,Boys,9,2017-01-14,Jaaa Puma Development Meet,Andre Douglas,--,Tacius Golding High,,,Tacius Golding
5,,Class 2,400 Meter Dash,Event 23,DNF,Boys,8,2017-01-14,Jaaa Puma Development Meet,Toby Wright,--,Herbert Morrison,,,Herbert Morr
14,,Class 2,400 Meter Dash,Event 23,DNF,Boys,5,2017-01-14,Jaaa Puma Development Meet,Kristoff Johnson,--,Rusea's High,,,Ruseas High
18,,Class 1,400 Meter Dash,Event 24,58.08A,Girls,2,2017-01-14,Jaaa Puma Development Meet,Nicolee Foster,1,Holmwood Technical High,,,Holmwood Tec
18,,Class 1,400 Meter Dash,Event 24,58.35A,Girls,3,2017-01-14,Jaaa Puma Development Meet,Roneisha Mcgregor,2,Hydel Group of Schools,,,Hydel High School
,,Class 1,400 Meter Dash,Event 24,58.74A,Girls,1,2017-01-14,Jaaa Puma Development Meet,Jezelle Shaw,3,Spaldings High,,,Spalding Hig
18,,Class 1,400 Meter Dash,Event 24,59.02A,Girls,2,2017-01-14,Jaaa Puma Development Meet,Janiel Moore,4,Edwin Allen High,,,Edwin Allen
18,,Class 1,400 Meter Dash,Event 24,59.09A,Girls,3,2017-01-14,Jaaa Puma Development Meet,Gabrielle Mcdonald,5,Edwin Allen High,,,Edwin Allen
16,,Class 1,400 Meter Dash,Event 24,59.62A,Girls,6,2017-01-14,Jaaa Puma Development Meet,Stacy Ann Williams,6,St. Elizabeth Technical High,,,St. Elizabet
17,,Class 1,400 Meter Dash,Event 24,59.98A,Girls,1,2017-01-14,Jaaa Puma Development Meet,Kadeja Campbell,7,Holmwood Technical High,,,Holmwood Tec
18,,Class 1,400 Meter Dash,Event 24,1:00.37A,Girls,2,2017-01-14,Jaaa Puma Development Meet,Cavel Whitely,8,Vere Technical High,,,Vere Tech
17,,Class 1,400 Meter Dash,Event 24,1:00.38A,Girls,4,2017-01-14,Jaaa Puma Development Meet,Christine Irving,9,Holmwood Technical High,,,Holmwood Tec
17,,Class 1,400 Meter Dash,Event 24,1:00.59B,Girls,6,2017-01-14,Jaaa Puma Development Meet,Moisha Barnes,10,Edwin Allen High,,,Edwin Allen
17,,Class 1,400 Meter Dash,Event 24,1:00.69B,Girls,6,2017-01-14,Jaaa Puma Development Meet,Kimorla Mushette,11,Edwin Allen High,,,Edwin Allen
18,,Class 1,400 Meter Dash,Event 24,1:00.91B,Girls,5,2017-01-14,Jaaa Puma Development Meet,Osheena Kerr,12,Holmwood Technical High,,,Holmwood Tec
17,,Class 1,400 Meter Dash,Event 24,1:01.01B,Girls,5,2017-01-14,Jaaa Puma Development Meet,Kasheika Cameron,13,Edwin Allen High,,,Edwin Allen
18,,Class 1,400 Meter Dash,Event 24,1:01.63B,Girls,1,2017-01-14,Jaaa Puma Development Meet,Monise Barronette,14,Edwin Allen High,,,Edwin Allen
17,,Class 1,400 Meter Dash,Event 24,1:01.65B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Makeda Newman,15,Spaldings High,,,Spalding Hig
17,,Class 1,400 Meter Dash,Event 24,1:02.36B,Girls,3,2017-01-14,Jaaa Puma Development Meet,Khamoy Farquharson,16,Edwin Allen High,,,Edwin Allen
17,,Class 1,400 Meter Dash,Event 24,1:02.43B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Tre Ann Cameron,17,The Queens School,,,The Queens
17,,Class 1,400 Meter Dash,Event 24,1:03.07B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Shackera Samuels,18,The Queens School,,,The Queens
17,,Class 1,400 Meter Dash,Event 24,1:03.14B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Patrice Watson,19,The Queens School,,,The Queens
18,,Class 1,400 Meter Dash,Event 24,1:03.20B,Girls,1,2017-01-14,Jaaa Puma Development Meet,Okhalia Buchanan,20,Wolmer's,,,Wolmers Girl
,,Class 1,400 Meter Dash,Event 24,1:03.23B,Girls,4,2017-01-14,Jaaa Puma Development Meet,Tatyana Mckenize,21,The Queens School,,,The Queens
17,,Class 1,400 Meter Dash,Event 24,1:03.80B,Girls,5,2017-01-14,Jaaa Puma Development Meet,Casheena Chen,22,Wolmer's,,,Wolmers Girl
18,,Class 1,400 Meter Dash,Event 24,1:03.95B,Girls,4,2017-01-14,Jaaa Puma Development Meet,Janeek Brown,23,Wolmer's,,,Wolmers Girl
17,,Class 1,400 Meter Dash,Event 24,1:03.97B,Girls,6,2017-01-14,Jaaa Puma Development Meet,Shanae Ingram,24,Edwin Allen High,,,Edwin Allen
,,Class 1,400 Meter Dash,Event 24,1:05.01B,Girls,3,2017-01-14,Jaaa Puma Development Meet,Oshalia Johnson,25,St. Elizabeth Technical High,,,St. Elizabet
17,,Class 1,400 Meter Dash,Event 24,1:05.23B,Girls,5,2017-01-14,Jaaa Puma Development Meet,Christine Anderson,26,Spaldings High,,,Spalding Hig
18,,Class 1,400 Meter Dash,Event 24,1:05.76,Girls,6,2017-01-14,Jaaa Puma Development Meet,Delacia Mattison,27,Manchester High,,,Manchester High
18,,Class 1,400 Meter Dash,Event 24,1:06.15,Girls,5,2017-01-14,Jaaa Puma Development Meet,Kamoy Fagon,28,Bellefield High,,,Bellefield
17,,Class 1,400 Meter Dash,Event 24,1:06.16,Girls,3,2017-01-14,Jaaa Puma Development Meet,Ishara Scarlet,29,Rusea's High,,,Ruseas High
17,,Class 1,400 Meter Dash,Event 24,1:06.20,Girls,1,2017-01-14,Jaaa Puma Development Meet,Ramona Cain,30,Papine High,,,Papine High School
17,,Class 1,400 Meter Dash,Event 24,1:06.35,Girls,5,2017-01-14,Jaaa Puma Development Meet,Monique Hill,31,Vere Technical High,,,Vere Tech
17,,Class 1,400 Meter Dash,Event 24,1:06.47,Girls,1,2017-01-14,Jaaa Puma Development Meet,Eboni Chambers,32,St. Jago High,,,St. Jago
17,,Class 1,400 Meter Dash,Event 24,1:06.78,Girls,3,2017-01-14,Jaaa Puma Development Meet,Shamika Burton,33,Wolmer's,,,Wolmers Girl
17,,Class 1,400 Meter Dash,Event 24,1:07.11,Girls,6,2017-01-14,Jaaa Puma Development Meet,Shana-Kay Housen,34,Dinthill Technical High,,,Dinthill Tec
17,,Class 1,400 Meter Dash,Event 24,1:07.75,Girls,1,2017-01-14,Jaaa Puma Development Meet,Amoy Mairs,35,Rusea's High,,,Ruseas High
17,,Class 1,400 Meter Dash,Event 24,1:08.40,Girls,6,2017-01-14,Jaaa Puma Development Meet,Aneil Campbell,36,Wolmer's,,,Wolmers Girl
18,,Class 1,400 Meter Dash,Event 24,1:08.50,Girls,6,2017-01-14,Jaaa Puma Development Meet,Safiya Thompson,37,St. Jago High,,,St. Jago
18,,Class 1,400 Meter Dash,Event 24,1:10.82,Girls,1,2017-01-14,Jaaa Puma Development Meet,Anna-Lee West,38,Manchester High,,,Manchester High
18,,Class 1,400 Meter Dash,Event 24,1:11.24,Girls,5,2017-01-14,Jaaa Puma Development Meet,Danika Ferguson,39,The Queens School,,,The Queens
18,,Class 1,400 Meter Dash,Event 24,1:11.24,Girls,4,2017-01-14,Jaaa Puma Development Meet,Jodian Reid,40,Rusea's High,,,Ruseas High
14,,Class 1,400 Meter Dash,Event 24,1:11.26,Girls,7,2017-01-14,Jaaa Puma Development Meet,Sancia Smith,41,Waterford High School,,,Waterford
18,,Class 1,400 Meter Dash,Event 24,1:12.04,Girls,4,2017-01-14,Jaaa Puma Development Meet,Lovel Atkinson,42,Petersfield High,,,Petersfield
17,,Class 1,400 Meter Dash,Event 24,1:13.10,Girls,3,2017-01-14,Jaaa Puma Development Meet,Xanielle Riley,43,St. Hugh's High,,,St. Hughs
17,,Class 1,400 Meter Dash,Event 24,1:13.45,Girls,3,2017-01-14,Jaaa Puma Development Meet,Kay'C Hewitt,44,Bellefield High,,,Bellefield
14,,Class 1,400 Meter Dash,Event 24,1:16.90,Girls,7,2017-01-14,Jaaa Puma Development Meet,Shaday Watson,45,Waterford High School,,,Waterford
12,,Class 1,400 Meter Dash,Event 24,1:18.40,Girls,7,2017-01-14,Jaaa Puma Development Meet,Cerene Gray,46,Waterford High School,,,Waterford
11,,Class 1,400 Meter Dash,Event 24,1:25.05,Girls,7,2017-01-14,Jaaa Puma Development Meet,Romona Hedman,47,Waterford High School,,,Waterford
13,,Class 1,400 Meter Dash,Event 24,NT,Girls,7,2017-01-14,Jaaa Puma Development Meet,Melica Brooks,--,Waterford High School,,,Waterford
18,,Class 1,400 Meter Dash,Event 24,NT,Girls,4,2017-01-14,Jaaa Puma Development Meet,Tamia Campbell,--,Edwin Allen High,,,Edwin Allen
17,,Class 1,400 Meter Dash,Event 25,51.11A,Boys,8,2017-01-14,Jaaa Puma Development Meet,Nathaniel Bann,1,Kingston College,,,Kingston College
17,,Class 1,400 Meter Dash,Event 25,51.34A,Boys,14,2017-01-14,Jaaa Puma Development Meet,Jhevaughn Matherson,2,Kingston College,,,Kingston College
