Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
,,Open,1600 Sprint Medley,Event 45,4:03.62,Men,None,2017-02-11,Milo Western Relays,,11,Christiana High,,,Christiana High School
,,Open,1600 Sprint Medley,Event 45,4:03.75,Men,None,2017-02-11,Milo Western Relays,,12,St. James High,,,St. James High
,,Open,1600 Sprint Medley,Event 46,3:53.74R,Women,None,2017-02-11,Milo Western Relays,,1,Uwi Mona,,,University of the West Indies
,,Open,1600 Sprint Medley,Event 46,4:01.53,Women,None,2017-02-11,Milo Western Relays,,2,Edwin Allen High,,,Edwin Allen High School
,,Open,1600 Sprint Medley,Event 46,4:08.50,Women,None,2017-02-11,Milo Western Relays,,3,Holmwood Technical High,,,Holmwood Technical High Girls
,,Open,1600 Sprint Medley,Event 46,4:12.68,Women,None,2017-02-11,Milo Western Relays,,4,UTECH Track,,,Utech Track Club
,,Open,1600 Sprint Medley,Event 46,4:16.11,Women,None,2017-02-11,Milo Western Relays,,5,Church Teachers,,,Church Teachers College
,,Open,1600 Sprint Medley,Event 46,4:38.82,Women,None,2017-02-11,Milo Western Relays,,6,Mt. Alvernia High,,,Mount Alvernia High
,,Open,4X400 Meter Relay,Event 47,3:40.91,Girls,None,2017-02-11,Milo Western Relays,,1,Holmwood Technical High,Hs,,Holmwood Technical High Girls
,,Open,4X400 Meter Relay,Event 47,3:43.21,Girls,None,2017-02-11,Milo Western Relays,,2,Edwin Allen High,Hs,,Edwin Allen High School
,,Open,4X400 Meter Relay,Event 47,3:47.23,Girls,None,2017-02-11,Milo Western Relays,,3,Hydel Group of Schools,Hs,,Hydel High School
,,Open,4X400 Meter Relay,Event 47,3:51.73,Girls,None,2017-02-11,Milo Western Relays,,4,St. Elizabeth Technical High,Hs,,St. Elizabeth Technical High S
,,Open,4X400 Meter Relay,Event 47,3:59.65,Girls,None,2017-02-11,Milo Western Relays,,5,Manchester High,Hs,,Manchester High School Girls
,,Open,4X400 Meter Relay,Event 47,4:03.87,Girls,None,2017-02-11,Milo Western Relays,,6,Rusea's High,Hs,,Ruseas High
,,Open,4X400 Meter Relay,Event 47,4:08.62,Girls,None,2017-02-11,Milo Western Relays,,7,Petersfield High,Hs,,Petersfield High
,,Open,4X400 Meter Relay,Event 47,4:10.00,Girls,None,2017-02-11,Milo Western Relays,,8,Bellefield High,Hs,,Bellefield High School
,,Open,4X400 Meter Relay,Event 47,4:30.01,Girls,None,2017-02-11,Milo Western Relays,,9,Cedric Titus,Hs,,Cedric Titus High
,,Open,4X400 Meter Relay,Event 47,4:31.44,Girls,None,2017-02-11,Milo Western Relays,,10,Merlene Ottey High,Hs,,Merlene Ottey High School
,,Open,4X400 Meter Relay,Event 47,4:35.10,Girls,None,2017-02-11,Milo Western Relays,,11,Westwood High School,Hs,,Westwood High School
,,Open,4X400 Meter Relay,Event 48,3:14.74,Boys,None,2017-02-11,Milo Western Relays,,1,Kingston College,Hs,,Kingston College
,,Open,4X400 Meter Relay,Event 48,3:16.13,Boys,None,2017-02-11,Milo Western Relays,,2,St. Elizabeth Technical High,Hs,,St. Elizabeth Technical High S
,,Open,4X400 Meter Relay,Event 48,3:17.40,Boys,None,2017-02-11,Milo Western Relays,,3,Petersfield High,Hs,,Petersfield High
,,Open,4X400 Meter Relay,Event 48,3:17.45,Boys,None,2017-02-11,Milo Western Relays,,4,Edwin Allen High,Hs,,Edwin Allen High School
,,Open,4X400 Meter Relay,Event 48,3:19.93,Boys,None,2017-02-11,Milo Western Relays,,5,Rusea's High,Hs,,Ruseas High
,,Open,4X400 Meter Relay,Event 48,3:21.65,Boys,None,2017-02-11,Milo Western Relays,,6,Excelsior High,Hs,,Excelsior High School
,,Open,4X400 Meter Relay,Event 48,3:25.88,Boys,None,2017-02-11,Milo Western Relays,,7,Holmwood Technical High,Hs,,Holmwood Technical High Boys
,,Open,4X400 Meter Relay,Event 48,3:27.46,Boys,None,2017-02-11,Milo Western Relays,,8,Rhodes Hall High,Hs,,Rhodes Hall High School
,,Open,4X400 Meter Relay,Event 48,4:04.11,Boys,None,2017-02-11,Milo Western Relays,,9,Christiana High,Hs,,Christiana High School
,,Open,4X400 Meter Relay,Event 48,4:05.52,Boys,None,2017-02-11,Milo Western Relays,,10,Green Island High,Hs,,Green Island High
,,Open,4X400 Meter Relay,Event 48,4:05.60,Boys,None,2017-02-11,Milo Western Relays,,11,Manchester High,Hs,,Manchester High School Boys
,,Open,4X400 Meter Relay,Event 48,4:16.89,Boys,None,2017-02-11,Milo Western Relays,,12,Bellefield High,Hs,,Bellefield High School
,,Open,4X400 Meter Relay,Event 48,4:21.36,Boys,None,2017-02-11,Milo Western Relays,,13,Tacius Golding High,Hs,,Tacius Golding High
,,Open,4X400 Meter Relay,Event 48,4:22.22,Boys,None,2017-02-11,Milo Western Relays,,14,B. B. Coke High,Hs,,Bb. Coke High School
,,Open,4X400 Meter Relay,Event 48,4:38.59,Boys,None,2017-02-11,Milo Western Relays,,15,Cedric Titus,Hs,,Cedric Titus High
,,,4X400 Meter Relay,Event 49,3:32.67,Women,None,2017-02-11,Milo Western Relays,,1,MVP Track Club,Clubs,,Mvp Track & Field Club
,,,4X400 Meter Relay,Event 49,3:33.16,Women,None,2017-02-11,Milo Western Relays,,2,Sprintec Track Club,Clubs,,Sprintec 
,,,4X400 Meter Relay,Event 49,3:41.85,Women,None,2017-02-11,Milo Western Relays,,3,UTECH Track,Clubs,,Utech Track Club
,,,4X400 Meter Relay,Event 49,3:49.82,Women,None,2017-02-11,Milo Western Relays,,4,GC Foster College,Clubs,,G.C Foster College
,,,4X400 Meter Relay,Event 49,DNF,Women,None,2017-02-11,Milo Western Relays,,--,University of Technology,Clubs,,University OF Technology
,,,4X400 Meter Relay,Event 49,DNF,Women,None,2017-02-11,Milo Western Relays,,--,Uwi Mona,Clubs,,University of the West Indies
,,,4X400 Meter Relay,Event 50,3:08.55,Men,None,2017-02-11,Milo Western Relays,,1,GC Foster College,Clubs,,G.C Foster College
,,,4X400 Meter Relay,Event 50,3:09.23,Men,None,2017-02-11,Milo Western Relays,,2,Sprintec Track Club,Clubs,,Sprintec
,,,4X400 Meter Relay,Event 50,3:15.43,Men,None,2017-02-11,Milo Western Relays,,3,University of Technology,Clubs,,University OF Technology
,,,4X400 Meter Relay,Event 50,3:18.22,Men,None,2017-02-11,Milo Western Relays,,4,GC Foster College,Clubs,,G.C Foster College 
,,,4X400 Meter Relay,Event 50,3:19.51,Men,None,2017-02-11,Milo Western Relays,,5,UTECH Track,Clubs,,Utech Track Club
,,,4X400 Meter Relay,Event 50,3:21.79,Men,None,2017-02-11,Milo Western Relays,,6,Uwi Mona,Clubs,,University of the West Indies
,,,4X400 Meter Relay,Event 50,3:22.87,Men,None,2017-02-11,Milo Western Relays,,7,Moneague College,Clubs,,Moneague College
,,,4X400 Meter Relay,Event 50,3:30.78,Men,None,2017-02-11,Milo Western Relays,,8,Exed Community College,Clubs,,Exed Community College
16,,Open,Long Jump,Event 51,5.95m,Women,None,2017-02-11,Milo Western Relays,Suzan Francis,1,Holmwood Technical High,,1.3,Holmwood
,,Open,Long Jump,Event 51,5.80m,Women,None,2017-02-11,Milo Western Relays,Trishauna Hemmings,2,Hydel Group of Schools,,2.0,Hydel High School
16,,Open,Long Jump,Event 51,5.67m,Women,None,2017-02-11,Milo Western Relays,Tanique Cameron,3,Edwin Allen High,,-2.2,Edwin Allen
16,,Open,Long Jump,Event 51,5.62m,Women,None,2017-02-11,Milo Western Relays,Keneva Headley,4,Holmwood Technical High,,-2.5,Holmwood
14,,Open,Long Jump,Event 51,5.48m,Women,None,2017-02-11,Milo Western Relays,Nia Robinson,5,Rusea's High,,-0.4,Ruseas High
16,,Open,Long Jump,Event 51,5.43m,Women,None,2017-02-11,Milo Western Relays,Peter-Gay Mckenzie,6,Edwin Allen High,,0.8,Edwin Allen
17,,Open,Long Jump,Event 51,5.39m,Women,None,2017-02-11,Milo Western Relays,Myesha Nott,7,Rusea's High,,-2.0,Ruseas High
,,Open,Long Jump,Event 51,5.35m,Women,None,2017-02-11,Milo Western Relays,Rusheeda Blake,8,GC Foster College,,-3.5,G.C Foster College
15,,Open,Long Jump,Event 51,4.99m,Women,None,2017-02-11,Milo Western Relays,Keshev Wynter,9,Hampton School,,1.4,Hampton
17,,Open,Long Jump,Event 51,4.85m,Women,None,2017-02-11,Milo Western Relays,Ashley Mullings,10,Ardenne High,,1.5,Ardenne High
,,Open,Long Jump,Event 51,4.75m,Women,None,2017-02-11,Milo Western Relays,Abigail Campbell,11,Mt. Alvernia High,,-0.9,Mount Alvernia
16,,Open,Long Jump,Event 51,4.65m,Women,None,2017-02-11,Milo Western Relays,Kay-C Hewitt,12,Bellefield High,,-2.8,Bellefield
,,Open,Long Jump,Event 51,4.60m,Women,None,2017-02-11,Milo Western Relays,Anngay Cooper,13,Mt. Alvernia High,,1.4,Mount Alvernia
,,Open,Long Jump,Event 51,4.50m,Women,None,2017-02-11,Milo Western Relays,Kareecia Robinson,14,Montego Bay High,,-0.6,Montego Bay High
14,,Open,Long Jump,Event 51,4.45m,Women,None,2017-02-11,Milo Western Relays,Alylia Goslin,15,Merlene Ottey High,,+0.0,Merlene Ottey
16,,Open,Long Jump,Event 51,4.44m,Women,None,2017-02-11,Milo Western Relays,Annakay Rhoden,16,Hampton School,,2.6,Hampton
,,Open,Long Jump,Event 51,4.38m,Women,None,2017-02-11,Milo Western Relays,Rochelle Clayton,17,Montego Bay High,,-0.9,Montego Bay High
,,Open,Long Jump,Event 52,8.00mR,Men,None,2017-02-11,Milo Western Relays,Tajay Gayle,1,UTECH Track,,+0.0,Utech Track Club
,,Open,Long Jump,Event 52,7.53m,Men,None,2017-02-11,Milo Western Relays,Aubrey Allen,2,GC Foster College,,-0.5,G.C Foster College
,,Open,Long Jump,Event 52,7.52m,Men,None,2017-02-11,Milo Western Relays,Shawn-D Thompson,3,GC Foster College,,-0.4,G.C Foster College
,,Open,Long Jump,Event 52,7.48m,Men,None,2017-02-11,Milo Western Relays,Laurel Gordon,4,GC Foster College,,-0.2,G.C Foster College
,,Open,Long Jump,Event 52,7.20m,Men,None,2017-02-11,Milo Western Relays,Joseph Ramie,5,MVP Track Club,,+0.0,MVP
,,Open,Long Jump,Event 52,7.14m,Men,None,2017-02-11,Milo Western Relays,Ryan Brown,6,GC Foster College,,0.3,G.C Foster College
15,,Open,Long Jump,Event 52,6.79m,Men,None,2017-02-11,Milo Western Relays,Owayne Owens,7,Cornwall College,,NWI,Cornwall College
17,,Open,Long Jump,Event 52,6.66m,Men,None,2017-02-11,Milo Western Relays,Ansel Gray,8,Petersfield High,,+0.0,Petersfield High
17,,Open,Long Jump,Event 52,6.49m,Men,None,2017-02-11,Milo Western Relays,Tajdre Stevens,9,Herbert Morrison,,+0.0,Herbert Morrison
16,,Open,Long Jump,Event 52,6.43m,Men,None,2017-02-11,Milo Western Relays,Kavouhn Lewar-Smith,10,Ardenne High,,-1.4,Ardenne High
,,Open,Long Jump,Event 52,6.30m,Men,None,2017-02-11,Milo Western Relays,Micheal Buchanan,11,S T E T H S,,1.1,S T E T H S
17,,Open,Long Jump,Event 52,6.24m,Men,None,2017-02-11,Milo Western Relays,Roshane Samuels,12,Petersfield High,,-0.8,Petersfield High
17,,Open,Long Jump,Event 52,6.20m,Men,None,2017-02-11,Milo Western Relays,Rajay Barnes,13,B. B. Coke High,,0.1,Bb. Coke
,,Open,Long Jump,Event 52,6.06m,Men,None,2017-02-11,Milo Western Relays,Akeem Allen,14,S T E T H S,,+0.0,S T E T H S
,,Open,Long Jump,Event 52,6.00m,Men,None,2017-02-11,Milo Western Relays,Keith Hutchinson,15,GC Foster College,,1.5,G.C Foster College
17,,Open,Long Jump,Event 52,5.90m,Men,None,2017-02-11,Milo Western Relays,Patrick Smith,16,Petersfield High,,1.1,Petersfield High
14,,Open,Long Jump,Event 52,5.79m,Men,None,2017-02-11,Milo Western Relays,Mckoy Burton,17,B. B. Coke High,,+0.0,Bb. Coke
12,,Open,Long Jump,Event 52,5.25m,Men,None,2017-02-11,Milo Western Relays,Tyrese Gayle,18,Belmont Academy,,1.7,Belmont Academy
15,,Open,Long Jump,Event 52,4.89m,Men,None,2017-02-11,Milo Western Relays,Mickoy Foster,19,B. B. Coke High,,-0.1,Bb. Coke
12,,Open,Long Jump,Event 52,4.71m,Men,None,2017-02-11,Milo Western Relays,Jaylon Lewis,20,B. B. Coke High,,3.1,Bb. Coke
12,,Open,Long Jump,Event 52,4.56m,Men,None,2017-02-11,Milo Western Relays,Malik Nelson,21,Belmont Academy,,-0.1,Belmont Academy
16,,Open,Long Jump,Event 52,4.30m,Men,None,2017-02-11,Milo Western Relays,Kason Murray,22,Irwin High,,+0.0,Irwin High School
16,,Open,High Jump,Event 53,2.05m,Men,None,2017-02-11,Milo Western Relays,Kobe-Jordan Rhooms,1,Cornwall College,,,Cornwall College
19,,Open,High Jump,Event 53,1.95m,Men,None,2017-02-11,Milo Western Relays,Shavaun Dawson,2,Exed Community College,,,EXED
15,,Open,High Jump,Event 53,1.90m,Men,None,2017-02-11,Milo Western Relays,Demar Sayles,3,Ardenne High,,,Ardenne High
20,,Open,High Jump,Event 53,1.85m,Men,None,2017-02-11,Milo Western Relays,Maurice Harrison,4,Exed Community College,,,EXED
13,,Open,High Jump,Event 53,1.80m,Men,None,2017-02-11,Milo Western Relays,Omari Mckenzie,5,Cornwall College,,,Cornwall College
16,,Open,High Jump,Event 53,1.70m,Men,None,2017-02-11,Milo Western Relays,Kirk Allen,6,Frome Technical High,,,Frome
13,,Open,High Jump,Event 53,1.55m,Men,None,2017-02-11,Milo Western Relays,Devanie Mcpherson,7,Rhodes Hall High,,,Rhodes Hall
16,,Open,High Jump,Event 53,NH,Men,None,2017-02-11,Milo Western Relays,Ricardo Smith,--,Rhodes Hall High,,,Rhodes Hall
,,Open,High Jump,Event 53,NH,Men,None,2017-02-11,Milo Western Relays,Miguel Alexander,--,Petersfield High,,,Petersfield High
15,,Open,High Jump,Event 54,1.70m,Women,None,2017-02-11,Milo Western Relays,Janique Burgher,1,Edwin Allen High,,,Edwin Allen
16,,Open,High Jump,Event 54,1.70m,Women,None,2017-02-11,Milo Western Relays,Annia Ashley,2,Edwin Allen High,,,Edwin Allen
,,Open,High Jump,Event 54,1.65m,Women,None,2017-02-11,Milo Western Relays,Shanika Bryan,3,University of Technology,,,Utech
21,,Open,High Jump,Event 54,1.60m,Women,None,2017-02-11,Milo Western Relays,Tamoya Walters,4,Exed Community College,,,EXED
14,,Open,High Jump,Event 54,1.55m,Women,None,2017-02-11,Milo Western Relays,Faithlyn Irving,5,Holmwood Technical High,,,Holmwood
13,,Open,High Jump,Event 54,1.50m,Women,None,2017-02-11,Milo Western Relays,Danielle Cohen,6,Holmwood Technical High,,,Holmwood
14,,Open,High Jump,Event 54,1.50m,Women,None,2017-02-11,Milo Western Relays,Sashalee Pitter,6,Irwin High,,,Irwin High School
17,,Open,High Jump,Event 54,1.45m,Women,None,2017-02-11,Milo Western Relays,Celia Lawson,8,Ardenne High,,,Ardenne High
,,Open,High Jump,Event 54,1.45m,Women,None,2017-02-11,Milo Western Relays,Abigail Campbell,8,Mt. Alvernia High,,,Mount Alvernia
,,Open,High Jump,Event 54,1.40m,Women,None,2017-02-11,Milo Western Relays,Paula-Marie Brown,10,Mt. Alvernia High,,,Mount Alvernia
