Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
18,17-18,Class 1,Long Jump,Event 51,5.18m,Boys,None,2017-01-21,Central Hurdles And Relays,Sanjay Frankson,19,St. Catherine High,,NWI,St. Catherine High
19,17-18,Class 1,Long Jump,Event 51,5.06m,Boys,None,2017-01-21,Central Hurdles And Relays,Nick Robinson,20,Caribbean Ma,,NWI,Caribbean Ma
23,Under 100,Open,Triple Jump,Event 54,13.33mR,Girls,None,2017-01-21,Central Hurdles And Relays,Tamara Myers,1,U W I,,-2.9,U W I
15,Under 100,Open,Triple Jump,Event 54,12.15mA,Girls,None,2017-01-21,Central Hurdles And Relays,Lotavia Brown,2,Edwin Allen High,,-1.1,Edwin Allen High
18,Under 100,Open,Triple Jump,Event 54,11.72mA,Girls,None,2017-01-21,Central Hurdles And Relays,Danielle Spence,3,St. Jago High,,-1.8,St. Jago High
18,Under 100,Open,Triple Jump,Event 54,11.28mA,Girls,None,2017-01-21,Central Hurdles And Relays,Ave-Anna Venair,4,Excelsior High,,-1.2,Xlcr-G
17,Under 100,Open,Triple Jump,Event 54,11.23mA,Girls,None,2017-01-21,Central Hurdles And Relays,Keneva Headley,5,Holmwood Technical High,,-1.3,Holmwood Tec
15,Under 100,Open,Triple Jump,Event 54,11.11mA,Girls,None,2017-01-21,Central Hurdles And Relays,Faithlyn Irving,6,Holmwood Technical High,,-1.6,Holmwood Tec
15,Under 100,Open,Triple Jump,Event 54,10.77mA,Girls,None,2017-01-21,Central Hurdles And Relays,Kimeone Mcleod,7,St. Jago High,,0.1,St. Jago High
15,Under 100,Open,Triple Jump,Event 54,10.39m,Girls,None,2017-01-21,Central Hurdles And Relays,Abigale Mullings,8,Edwin Allen High,,-2.3,Edwin Allen High
15,Under 100,Open,Triple Jump,Event 54,FOUL,Girls,None,2017-01-21,Central Hurdles And Relays,Kaliah Jones,--,Excelsior High,,,Xlcr-G
15,Under 18,,400 Meter Hurdles,Event 55,1:02.53R,Girls,None,2017-01-21,Central Hurdles And Relays,Winsome Harris,1,St. Elizabeth Technical High,,,St. Elizabet
17,Under 18,,400 Meter Hurdles,Event 55,1:03.82R,Girls,None,2017-01-21,Central Hurdles And Relays,Moisha Barnes,2,Edwin Allen High,,,Edwin Allen High
16,Under 18,,400 Meter Hurdles,Event 55,1:04.01R,Girls,None,2017-01-21,Central Hurdles And Relays,Kwanda Knight,3,Holmwood Technical High,,,Holmwood Tec
16,Under 18,,400 Meter Hurdles,Event 55,1:05.07A,Girls,None,2017-01-21,Central Hurdles And Relays,Nadine Rose,4,Edwin Allen High,,,Edwin Allen High
17,Under 18,,400 Meter Hurdles,Event 55,1:07.60,Girls,None,2017-01-21,Central Hurdles And Relays,Shanae Ingram,5,Edwin Allen High,,,Edwin Allen High
15,Under 18,,400 Meter Hurdles,Event 55,1:18.50,Girls,None,2017-01-21,Central Hurdles And Relays,Shontae Baychan,6,Spaldings High,,,Spaldings High
25,20-99,,60 Meter Dash,Event 56,7.25,Women,1,2017-01-21,Central Hurdles And Relays,Jura Levy,1,GC Foster College,Clubs,2.1,G.C. Foster College
26,20-99,,60 Meter Dash,Event 56,7.27,Women,1,2017-01-21,Central Hurdles And Relays,Gayann Evans,2,Sprint Tech,Clubs,2.1,Sprint Tech
26,20-99,,60 Meter Dash,Event 56,7.32,Women,1,2017-01-21,Central Hurdles And Relays,Audra Segree,3,GC Foster College,Clubs,2.1,G.C. Foster College
,20-99,,60 Meter Dash,Event 56,7.55,Women,1,2017-01-21,Central Hurdles And Relays,Donya Ewers,4,Utech,Clubs,2.1,Utech/Mvp
,20-99,,60 Meter Dash,Event 56,7.58,Women,2,2017-01-21,Central Hurdles And Relays,Jessicca Noble,5,Utech,Clubs,1.0,Utech/Mvp
,20-99,,60 Meter Dash,Event 56,7.60,Women,2,2017-01-21,Central Hurdles And Relays,Shereca Hemmings,6,Utech,Clubs,1.0,Utech/Mvp
19,20-99,,60 Meter Dash,Event 56,7.61,Women,2,2017-01-21,Central Hurdles And Relays,Shanta Deer,7,GC Foster College,Clubs,1.0,G.C. Foster College
,20-99,,60 Meter Dash,Event 56,7.63,Women,2,2017-01-21,Central Hurdles And Relays,Kimone Smith,8,Utech,Clubs,1.0,Utech/Mvp
,20-99,,60 Meter Dash,Event 56,7.85,Women,2,2017-01-21,Central Hurdles And Relays,Kimberly Leach,9,Utech,Clubs,1.0,Utech/Mvp
,20-99,,60 Meter Dash,Event 56,8.02,Women,1,2017-01-21,Central Hurdles And Relays,Georgianna Gordon,10,Utech,Clubs,2.1,Utech/Mvp
,20-99,,60 Meter Dash,Event 56,8.32,Women,1,2017-01-21,Central Hurdles And Relays,Sasharee Henry,11,Utech,Clubs,2.1,Utech/Mvp
24,20-99,,60 Meter Dash,Event 57,6.53R,Men,1,2017-01-21,Central Hurdles And Relays,Andrew Fisher,1,Elite Perfor,Clubs,0.2,Elite Perfor
23,20-99,,60 Meter Dash,Event 57,6.60,Men,1,2017-01-21,Central Hurdles And Relays,Everton Clarke,2,GC Foster College,Clubs,0.2,G.C. Foster College
26,20-99,,60 Meter Dash,Event 57,6.76,Men,2,2017-01-21,Central Hurdles And Relays,Sheldon Mitchell,3,GC Foster College,Clubs,1.0,G.C. Foster College
19,20-99,,60 Meter Dash,Event 57,6.77,Men,3,2017-01-21,Central Hurdles And Relays,Nigel Ellis,4,Elite Perfor,Clubs,-1.1,Elite Perfor
24,20-99,,60 Meter Dash,Event 57,6.78,Men,1,2017-01-21,Central Hurdles And Relays,Chadic Hinds,5,GC Foster College,Clubs,0.2,G.C. Foster College
,20-99,,60 Meter Dash,Event 57,6.82,Men,1,2017-01-21,Central Hurdles And Relays,Keino Hewitt,6,Utech,Clubs,0.2,Utech/Mvp
25,20-99,,60 Meter Dash,Event 57,6.86,Men,3,2017-01-21,Central Hurdles And Relays,Brandon Tomlinson,7,GC Foster College,Clubs,-1.1,G.C. Foster College
22,20-99,,60 Meter Dash,Event 57,6.88,Men,2,2017-01-21,Central Hurdles And Relays,Orane Armstrong,8,Elite Perfor,Clubs,1.0,Elite Perfor
20,20-99,,60 Meter Dash,Event 57,6.94,Men,3,2017-01-21,Central Hurdles And Relays,Shamar Brown,9,GC Foster College,Clubs,-1.1,G.C. Foster College
,20-99,,60 Meter Dash,Event 57,6.98,Men,2,2017-01-21,Central Hurdles And Relays,Nimroy Turgott,10,Utech,Clubs,1.0,Utech/Mvp
24,20-99,,60 Meter Dash,Event 57,7.00,Men,1,2017-01-21,Central Hurdles And Relays,Earl Lee,11,Unattached,Clubs,0.2,Unattached
,20-99,,60 Meter Dash,Event 57,7.01,Men,2,2017-01-21,Central Hurdles And Relays,Marcus Brown,12,Utech,Clubs,1.0,Utech/Mvp
,20-99,,60 Meter Dash,Event 57,7.01,Men,4,2017-01-21,Central Hurdles And Relays,Mario Williams,13,Utech,Clubs,NWI,Utech/Mvp
23,20-99,,60 Meter Dash,Event 57,7.02,Men,3,2017-01-21,Central Hurdles And Relays,Dushawn Mighty,14,Caribbean Ma,Clubs,-1.1,Caribbean Ma
,20-99,,60 Meter Dash,Event 57,7.05,Men,1,2017-01-21,Central Hurdles And Relays,Damar Whyte,15,Utech,Clubs,0.2,Utech/Mvp
,20-99,,60 Meter Dash,Event 57,7.09,Men,3,2017-01-21,Central Hurdles And Relays,Troy Evans,16,Utech,Clubs,-1.1,Utech/Mvp
,20-99,,60 Meter Dash,Event 57,7.09,Men,2,2017-01-21,Central Hurdles And Relays,Shango Irving,17,Utech,Clubs,1.0,Utech/Mvp
,20-99,,60 Meter Dash,Event 57,7.13,Men,2,2017-01-21,Central Hurdles And Relays,Jevaughn Young,18,Utech,Clubs,1.0,Utech/Mvp
16,20-99,,60 Meter Dash,Event 57,7.17,Men,1,2017-01-21,Central Hurdles And Relays,Xavyva Morgan,19,Rhodes Hall High,Clubs,0.2,Rhodes Hall High
,20-99,,60 Meter Dash,Event 57,7.20,Men,4,2017-01-21,Central Hurdles And Relays,Jason R Williams,20,Utech,Clubs,NWI,Utech/Mvp
17,20-99,,60 Meter Dash,Event 57,7.23,Men,1,2017-01-21,Central Hurdles And Relays,Radcliffe Burrell,21,Rhodes Hall High,Clubs,0.2,Rhodes Hall High
,20-99,,60 Meter Dash,Event 57,7.25,Men,4,2017-01-21,Central Hurdles And Relays,Oshane Gowdie,22,Utech,Clubs,NWI,Utech/Mvp
,20-99,,60 Meter Dash,Event 57,7.38,Men,4,2017-01-21,Central Hurdles And Relays,Alex Willis,23,Utech,Clubs,NWI,Utech/Mvp
,20-99,,60 Meter Dash,Event 57,7.43,Men,2,2017-01-21,Central Hurdles And Relays,Matthew Howell,24,Utech,Clubs,1.0,Utech/Mvp
15,20-99,,60 Meter Dash,Event 57,7.65,Men,4,2017-01-21,Central Hurdles And Relays,Kaveon Ennis,25,Rhodes Hall High,Clubs,NWI,Rhodes Hall High
,20-99,,60 Meter Dash,Event 57,7.79,Men,3,2017-01-21,Central Hurdles And Relays,Tenoy Wilson,26,Utech,Clubs,-1.1,Utech/Mvp
,20-99,,60 Meter Dash,Event 57,8.06,Men,3,2017-01-21,Central Hurdles And Relays,Shakeem Hamilton,27,Utech,Clubs,-1.1,Utech/Mvp
12,Under 13,Class 4,High Jump,Event 58,1.50mR,Girls,None,2017-01-21,Central Hurdles And Relays,Brishawn Grant,1,Holmwood Technical High,,,Holmwood Tec
12,Under 13,Class 4,High Jump,Event 58,1.50mR,Girls,None,2017-01-21,Central Hurdles And Relays,Leojai Hibbert,2,St. Jago High,,,St. Jago High
12,Under 13,Class 4,High Jump,Event 58,1.45mR,Girls,None,2017-01-21,Central Hurdles And Relays,Omelia Gardener,3,Holmwood Technical High,,,Holmwood Tec
12,Under 13,Class 4,High Jump,Event 58,1.40mR,Girls,None,2017-01-21,Central Hurdles And Relays,Chenessa Davis,4,Excelsior High,,,Xlcr-G
12,Under 13,Class 4,High Jump,Event 58,1.35mA,Girls,None,2017-01-21,Central Hurdles And Relays,Henrisha Barrett,5,Holmwood Technical High,,,Holmwood Tec
12,Under 13,Class 4,High Jump,Event 58,1.35mA,Girls,None,2017-01-21,Central Hurdles And Relays,Rochelle Salmon,6,Edwin Allen High,,,Edwin Allen High
12,Under 13,Class 4,High Jump,Event 58,1.30m,Girls,None,2017-01-21,Central Hurdles And Relays,Abigail Martin,7,St. Jago High,,,St. Jago High
12,Under 13,Class 4,High Jump,Event 58,1.30m,Girls,None,2017-01-21,Central Hurdles And Relays,Shaneil Johnson,8,Excelsior High,,,Xlcr-G
12,Under 13,Class 4,High Jump,Event 58,1.30m,Girls,None,2017-01-21,Central Hurdles And Relays,Marie Ann Russell,8,Excelsior High,,,Xlcr-G
11,Under 13,Class 4,High Jump,Event 58,1.30m,Girls,None,2017-01-21,Central Hurdles And Relays,Taneisha Campbell,10,Edwin Allen High,,,Edwin Allen High
12,Under 13,Class 4,High Jump,Event 58,FAIL,Girls,None,2017-01-21,Central Hurdles And Relays,Janell Barnes,--,Edwin Allen High,,,Edwin Allen High
12,Under 13,Class 4,High Jump,Event 58,FAIL,Girls,None,2017-01-21,Central Hurdles And Relays,Brianna Samuels,--,Edwin Allen High,,,Edwin Allen High
12,Under 13,Class 4,High Jump,Event 58,FAIL,Girls,None,2017-01-21,Central Hurdles And Relays,Jade-Ann Smith,--,St. Catherine High,,,St. Catherine High
13,13-14,Class 3,High Jump,Event 59,1.60mR,Girls,None,2017-01-21,Central Hurdles And Relays,Shantae Foreman,1,Excelsior High,,,Xlcr-G
14,13-14,Class 3,High Jump,Event 59,1.50mA,Girls,None,2017-01-21,Central Hurdles And Relays,Amoy Edwards,2,Edwin Allen High,,,Edwin Allen High
13,13-14,Class 3,High Jump,Event 59,1.45mA,Girls,None,2017-01-21,Central Hurdles And Relays,Danielle Cohen,3,Holmwood Technical High,,,Holmwood Tec
13,13-14,Class 3,High Jump,Event 59,1.45mA,Girls,None,2017-01-21,Central Hurdles And Relays,Luanna Brown,4,Manchester High,,,Manchester High
13,13-14,Class 3,High Jump,Event 59,1.45mA,Girls,None,2017-01-21,Central Hurdles And Relays,Asharia O'Connor,5,Edwin Allen High,,,Edwin Allen High
13,13-14,Class 3,High Jump,Event 59,1.45mA,Girls,None,2017-01-21,Central Hurdles And Relays,Daniel Hinds,6,Excelsior High,,,Xlcr-G
13,13-14,Class 3,High Jump,Event 59,1.40m,Girls,None,2017-01-21,Central Hurdles And Relays,Sheree Wright,7,Manchester High,,,Manchester High
14,13-14,Class 3,High Jump,Event 59,1.40m,Girls,None,2017-01-21,Central Hurdles And Relays,Samar Nesbeth,8,Manchester High,,,Manchester High
13,13-14,Class 3,High Jump,Event 59,1.40m,Girls,None,2017-01-21,Central Hurdles And Relays,Jolene Walters,9,St. Catherine High,,,St. Catherine High
13,13-14,Class 3,High Jump,Event 59,1.35m,Girls,None,2017-01-21,Central Hurdles And Relays,Chantoya Thomas,10,St. Jago High,,,St. Jago High
14,13-14,Class 3,High Jump,Event 59,1.30m,Girls,None,2017-01-21,Central Hurdles And Relays,Shakelia Cunningham,11,Edwin Allen High,,,Edwin Allen High
16,Under 100,Open,2000 Meter Steeplechase,Event 60,7:32.64,Women,None,2017-01-21,Central Hurdles And Relays,Megan Thompson,1,Holmwood Technical High,,,Holmwood Tec
16,Under 100,Open,2000 Meter Steeplechase,Event 60,7:37.06,Women,None,2017-01-21,Central Hurdles And Relays,Jeima Davis,2,Edwin Allen High,,,Edwin Allen High
15,Under 100,Open,2000 Meter Steeplechase,Event 60,7:41.77,Women,None,2017-01-21,Central Hurdles And Relays,Kayan Green,3,Edwin Allen High,,,Edwin Allen High
16,Under 100,Open,2000 Meter Steeplechase,Event 60,8:04.52,Women,None,2017-01-21,Central Hurdles And Relays,Aneisha Ingram,4,Edwin Allen High,,,Edwin Allen High
21,Under 100,Open,2000 Meter Steeplechase,Event 60,8:49.72,Women,None,2017-01-21,Central Hurdles And Relays,Ophia Simmonds,5,GC Foster College,,,G.C. Foster College
23,Under 100,Open,2000 Meter Steeplechase,Event 61,6:07.42,Men,None,2017-01-21,Central Hurdles And Relays,Oshane Archibald,1,GC Foster College,,,G.C. Foster College
18,Under 100,Open,2000 Meter Steeplechase,Event 61,6:17.17,Men,None,2017-01-21,Central Hurdles And Relays,Denvare Robinson,2,St. Elizabeth Technical High,,,St. Elizabet
21,Under 100,Open,2000 Meter Steeplechase,Event 61,6:24.39,Men,None,2017-01-21,Central Hurdles And Relays,Larone Haye,3,GC Foster College,,,G.C. Foster College
16,Under 100,Open,2000 Meter Steeplechase,Event 61,6:36.35,Men,None,2017-01-21,Central Hurdles And Relays,Nickoy Harding,4,Rhodes Hall High,,,Rhodes Hall High
18,Under 100,Open,2000 Meter Steeplechase,Event 61,6:43.56,Men,None,2017-01-21,Central Hurdles And Relays,Dashane Brown,5,Kingston College,,,Kingston College
16,Under 100,Open,2000 Meter Steeplechase,Event 61,6:44.76,Men,None,2017-01-21,Central Hurdles And Relays,Fabian Campbell,6,Jamaica College,,,Jamaica College
18,Under 100,Open,2000 Meter Steeplechase,Event 61,6:55.10,Men,None,2017-01-21,Central Hurdles And Relays,Shemar Legister,7,Holmwood Technical High,,,Holmwood Tec
17,Under 100,Open,2000 Meter Steeplechase,Event 61,7:01.63,Men,None,2017-01-21,Central Hurdles And Relays,Shemar Salmon,8,St. Elizabeth Technical High,,,St. Elizabet
16,Under 100,Open,2000 Meter Steeplechase,Event 61,7:12.64,Men,None,2017-01-21,Central Hurdles And Relays,Aj Sweeney,9,Edwin Allen High,,,Edwin Allen High
15,Under 100,Open,2000 Meter Steeplechase,Event 61,7:16.83,Men,None,2017-01-21,Central Hurdles And Relays,Ramone Gay,10,Mona High,,,Mona High
16,Under 100,Open,2000 Meter Steeplechase,Event 61,7:25.17,Men,None,2017-01-21,Central Hurdles And Relays,Sadiky Brown,11,Jamaica College,,,Jamaica College
16,Under 100,Open,2000 Meter Steeplechase,Event 61,7:58.55,Men,None,2017-01-21,Central Hurdles And Relays,Romario Edmond,12,Kingston College,,,Kingston College
15,Under 100,Open,2000 Meter Steeplechase,Event 61,8:06.26,Men,None,2017-01-21,Central Hurdles And Relays,Romario James,13,Edwin Allen High,,,Edwin Allen High
15,Under 100,Open,2000 Meter Steeplechase,Event 61,8:07.73,Men,None,2017-01-21,Central Hurdles And Relays,Nicholas Burrell,14,Mona High,,,Mona High
18,Under 100,Open,2000 Meter Steeplechase,Event 61,9:10.74,Men,None,2017-01-21,Central Hurdles And Relays,Ameil Thomas,15,Edwin Allen High,,,Edwin Allen High
15,Under 100,Open,2000 Meter Steeplechase,Event 61,10:07.47,Men,None,2017-01-21,Central Hurdles And Relays,Rolando Green,16,Holmwood Technical High,,,Holmwood Tec
15,15-16,Class 2,High Jump,Event 62,1.70mA,Girls,None,2017-01-21,Central Hurdles And Relays,Janique Burgher,1,Edwin Allen High,,,Edwin Allen High
16,15-16,Class 2,High Jump,Event 62,1.70mA,Girls,None,2017-01-21,Central Hurdles And Relays,Annia Ashley,2,Edwin Allen High,,,Edwin Allen High
15,15-16,Class 2,High Jump,Event 62,1.65mA,Girls,None,2017-01-21,Central Hurdles And Relays,Kaliah Jones,3,Excelsior High,,,Xlcr-G
17,15-16,Class 2,High Jump,Event 62,1.65mA,Girls,None,2017-01-21,Central Hurdles And Relays,Rushelee Jones,4,Excelsior High,,,Xlcr-G
15,15-16,Class 2,High Jump,Event 62,1.60mA,Girls,None,2017-01-21,Central Hurdles And Relays,Abigale Mullings,5,Edwin Allen High,,,Edwin Allen High
15,15-16,Class 2,High Jump,Event 62,1.55mA,Girls,None,2017-01-21,Central Hurdles And Relays,Faithlyn Irving,6,Holmwood Technical High,,,Holmwood Tec
17,17-18,Class 1,High Jump,Event 63,1.55mA,Girls,None,2017-01-21,Central Hurdles And Relays,Keneva Headley,1,Holmwood Technical High,,,Holmwood Tec
17,17-18,Class 1,High Jump,Event 63,FAIL,Girls,None,2017-01-21,Central Hurdles And Relays,Zaudi Green,--,Excelsior High,,,Xlcr-G
14,14-15,Class 2,High Jump,Event 65,1.55m,Boys,None,2017-01-21,Central Hurdles And Relays,Gregory Degouth,1,Excelsior High,,,XLCR
16,16-18,Class 1,High Jump,Event 66,1.80mA,Boys,None,2017-01-21,Central Hurdles And Relays,Ricardo Smith,1,Rhodes Hall High,,,Rhodes Hall
17,20-99,,High Jump,Event 68,1.95m,Men,None,2017-01-21,Central Hurdles And Relays,Ryan Brown,1,GC Foster College,Clubs,,G.C. Foster
25,20-99,,High Jump,Event 69,1.70m,Women,None,2017-01-21,Central Hurdles And Relays,Natrena Hooper,1,U W I,Clubs,,U W I
,20-99,,High Jump,Event 69,1.65m,Women,None,2017-01-21,Central Hurdles And Relays,Shanika Bryan,2,Utech,Clubs,,Utech/Mvp
19,20-99,,High Jump,Event 69,1.65m,Women,None,2017-01-21,Central Hurdles And Relays,Gayle-Anna Oswald,3,GC Foster College,Clubs,,G.C. Foster College
